evcFLtest | INFO flwr 2023-11-09 17:16:27,385 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | DEBUG flwr 2023-11-21 14:46:06,979 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:46:06,982 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:46:12,470 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:46:12,471 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:46:30,236 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:46:30,238 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:46:35,666 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 14:46:35,667 | server.py:153 | FL finished in 69.79526374999999
evc_test | INFO flwr 2023-11-21 14:46:35,668 | app.py:225 | app_fit: losses_distributed [(1, 19790.654296875), (2, 16382.5234375), (3, 14674.5986328125)]
evc_test | INFO flwr 2023-11-21 14:46:35,668 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 14:46:35,668 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.283), (2, 0.3987), (3, 0.4609)]}
evc_test | INFO flwr 2023-11-21 14:46:35,668 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 14:46:35,668 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 14:46:45,069 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 14:46:45,076 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 14:46:45,076 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 14:46:45,077 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 14:46:48,116 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 14:46:48,117 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 14:46:48,117 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 14:46:48,499 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:47:06,384 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 14:47:06,388 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 14:47:06,388 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:47:11,769 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:47:11,769 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:47:29,636 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:47:29,638 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:47:35,196 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:47:35,197 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:47:53,079 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:47:53,082 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:47:58,607 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 14:47:58,607 | server.py:153 | FL finished in 70.4889685
evc_test | INFO flwr 2023-11-21 14:47:58,607 | app.py:225 | app_fit: losses_distributed [(1, 20097.203125), (2, 16545.8046875), (3, 14932.6611328125)]
evc_test | INFO flwr 2023-11-21 14:47:58,607 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 14:47:58,607 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.278), (2, 0.3981), (3, 0.4546)]}
evc_test | INFO flwr 2023-11-21 14:47:58,607 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 14:47:58,607 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 14:52:59,334 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 14:52:59,349 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 14:52:59,349 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 14:52:59,349 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 14:53:02,924 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 14:53:02,924 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 14:53:02,924 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 14:53:02,945 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:53:20,939 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 14:53:20,942 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 14:53:20,942 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:53:26,455 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:53:26,455 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:53:44,488 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:53:44,491 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:53:50,007 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:53:50,007 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:54:08,008 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 14:54:08,011 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 14:54:13,433 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 14:54:13,433 | server.py:153 | FL finished in 70.507694625
evc_test | INFO flwr 2023-11-21 14:54:13,433 | app.py:225 | app_fit: losses_distributed [(1, 20046.958984375), (2, 17057.703125), (3, 15241.6845703125)]
evc_test | INFO flwr 2023-11-21 14:54:13,433 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 14:54:13,433 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2547), (2, 0.3833), (3, 0.4493)]}
evc_test | INFO flwr 2023-11-21 14:54:13,433 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 14:54:13,433 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 15:04:15,600 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 15:04:15,626 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 15:04:15,626 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 15:04:15,626 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 15:04:17,670 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 15:04:17,670 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 15:04:17,670 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 15:04:17,670 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:04:34,658 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 15:04:34,662 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 15:04:34,662 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:04:39,854 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:04:39,854 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:04:56,861 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:04:56,864 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:05:02,021 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:05:02,021 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:05:18,933 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:05:18,935 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:05:24,176 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 15:05:24,176 | server.py:153 | FL finished in 66.50521012499999
evc_test | INFO flwr 2023-11-21 15:05:24,177 | app.py:225 | app_fit: losses_distributed [(1, 20323.97265625), (2, 16726.521484375), (3, 15283.572265625)]
evc_test | INFO flwr 2023-11-21 15:05:24,177 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 15:05:24,177 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2667), (2, 0.3909), (3, 0.4441)]}
evc_test | INFO flwr 2023-11-21 15:05:24,177 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 15:05:24,177 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 15:14:00,068 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 15:14:00,093 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 15:14:00,093 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 15:14:00,093 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 15:14:01,737 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 15:14:01,737 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 15:14:01,738 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 15:14:01,738 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:14:19,013 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 15:14:19,017 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 15:14:19,017 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:14:24,245 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:14:24,245 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:14:41,402 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:14:41,406 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:14:46,659 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:14:46,659 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:15:03,834 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:15:03,837 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:15:09,045 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 15:15:09,046 | server.py:153 | FL finished in 67.30711970899999
evc_test | INFO flwr 2023-11-21 15:15:09,046 | app.py:225 | app_fit: losses_distributed [(1, 20773.244140625), (2, 16517.23828125), (3, 14996.1552734375)]
evc_test | INFO flwr 2023-11-21 15:15:09,046 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 15:15:09,046 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2439), (2, 0.386), (3, 0.4556)]}
evc_test | INFO flwr 2023-11-21 15:15:09,046 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 15:15:09,046 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 15:19:27,854 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 15:19:27,873 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 15:19:27,873 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 15:19:27,874 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 15:19:30,548 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 15:19:30,549 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 15:19:30,549 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 15:19:30,874 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:19:48,567 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 15:19:48,570 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 15:19:48,570 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:19:54,010 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:19:54,010 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:20:11,790 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:20:11,792 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:20:17,252 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:20:17,252 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:20:34,910 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 15:20:34,912 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 15:20:40,360 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 15:20:40,360 | server.py:153 | FL finished in 69.8096715
evc_test | INFO flwr 2023-11-21 15:20:40,361 | app.py:225 | app_fit: losses_distributed [(1, 19873.75), (2, 17069.98828125), (3, 15288.853515625)]
evc_test | INFO flwr 2023-11-21 15:20:40,361 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 15:20:40,361 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2839), (2, 0.3833), (3, 0.4417)]}
evc_test | INFO flwr 2023-11-21 15:20:40,361 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 15:20:40,361 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 16:28:21,344 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 16:28:21,366 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 16:28:21,367 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 16:28:21,367 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:28:31,976 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:28:31,976 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 16:28:31,976 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 16:28:34,317 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:28:52,154 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 16:28:52,157 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 16:28:52,157 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:28:57,487 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:28:57,487 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:29:15,353 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:29:15,356 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:29:20,718 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:29:20,718 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:29:38,214 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:29:38,218 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:29:43,614 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 16:29:43,614 | server.py:153 | FL finished in 71.63760804100001
evc_test | INFO flwr 2023-11-21 16:29:43,614 | app.py:225 | app_fit: losses_distributed [(1, 20185.85546875), (2, 16452.7265625), (3, 15120.21875)]
evc_test | INFO flwr 2023-11-21 16:29:43,614 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 16:29:43,614 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2675), (2, 0.3988), (3, 0.4457)]}
evc_test | INFO flwr 2023-11-21 16:29:43,614 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 16:29:43,614 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 16:31:48,878 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 16:31:48,896 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 16:31:48,897 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 16:31:48,897 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:31:50,464 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:31:50,464 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 16:31:50,464 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 16:31:51,041 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:32:09,040 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 16:32:09,043 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 16:32:09,043 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:32:14,447 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:32:14,447 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:32:32,223 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:32:32,226 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:32:37,572 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:32:37,572 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:32:55,397 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:32:55,400 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:33:00,917 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 16:33:00,917 | server.py:153 | FL finished in 70.453319291
evc_test | INFO flwr 2023-11-21 16:33:00,917 | app.py:225 | app_fit: losses_distributed [(1, 21279.490234375), (2, 16519.044921875), (3, 15091.3583984375)]
evc_test | INFO flwr 2023-11-21 16:33:00,917 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 16:33:00,917 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2484), (2, 0.3924), (3, 0.4481)]}
evc_test | INFO flwr 2023-11-21 16:33:00,918 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 16:33:00,918 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 16:39:26,135 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
evc_test | INFO flwr 2023-11-21 16:39:26,159 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 16:39:26,160 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 16:39:26,160 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:39:27,788 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:39:27,788 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 16:39:27,788 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 16:39:27,788 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:39:44,874 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 16:39:44,877 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 16:39:44,877 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:39:50,229 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:39:50,229 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:40:07,985 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:40:07,988 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:40:13,230 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:40:13,230 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:40:30,272 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:40:30,275 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:40:35,433 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
evc_test | INFO flwr 2023-11-21 16:40:35,433 | server.py:153 | FL finished in 67.64550374999999
evc_test | INFO flwr 2023-11-21 16:40:35,434 | app.py:225 | app_fit: losses_distributed [(1, 19526.494140625), (2, 16445.28515625), (3, 15405.8828125)]
evc_test | INFO flwr 2023-11-21 16:40:35,434 | app.py:226 | app_fit: metrics_distributed_fit {}
evc_test | INFO flwr 2023-11-21 16:40:35,434 | app.py:227 | app_fit: metrics_distributed {'accuracy': [(1, 0.2886), (2, 0.399), (3, 0.4446)]}
evc_test | INFO flwr 2023-11-21 16:40:35,434 | app.py:228 | app_fit: losses_centralized []
evc_test | INFO flwr 2023-11-21 16:40:35,434 | app.py:229 | app_fit: metrics_centralized {}
evc_test | INFO flwr 2023-11-21 16:46:26,497 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
evc_test | INFO flwr 2023-11-21 16:46:26,509 | app.py:175 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
evc_test | INFO flwr 2023-11-21 16:46:26,512 | server.py:89 | Initializing global parameters
evc_test | INFO flwr 2023-11-21 16:46:26,512 | server.py:276 | Requesting initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:46:29,991 | server.py:280 | Received initial parameters from one random client
evc_test | INFO flwr 2023-11-21 16:46:29,991 | server.py:91 | Evaluating initial parameters
evc_test | INFO flwr 2023-11-21 16:46:29,991 | server.py:104 | FL starting
evc_test | DEBUG flwr 2023-11-21 16:46:30,321 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:46:48,049 | server.py:236 | fit_round 1 received 2 results and 0 failures
evc_test | WARNING flwr 2023-11-21 16:46:48,052 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
evc_test | DEBUG flwr 2023-11-21 16:46:48,052 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:46:53,505 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:46:53,505 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:47:11,249 | server.py:236 | fit_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:47:11,252 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:47:16,709 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:47:16,710 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:47:34,528 | server.py:236 | fit_round 3 received 2 results and 0 failures
evc_test | DEBUG flwr 2023-11-21 16:47:34,530 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
evc_test | DEBUG flwr 2023-11-21 16:47:39,971 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
